Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready,Temp_Deviation_C,pH_Deviation,Oxygen_Stress,Ammonia_Toxicity_Index,Stress_Index,Density_Oxygen_Pressure,Daily_Weight_Gain_g,Feed_Efficiency_FCR,Mortality_Rate_per_1000,Daily_Cost_Per_Fish_NPR,Month,Day_of_Month,Day_of_Year
2025-08-22,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.5,Rainy,15.0,7.0,0.04,6.8,1,7852,73.2,422.5,7922,485,318,1054955,4944,Medium,No,0.5,0.5,0.0,0.045599999999999995,0.506,1.1547058823529412,5.399999999999977,13.555555555555614,0.1273560876209883,1.0706826286296485,8,22,234
2025-08-23,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.2,Sunny,0.0,7.3,0.09,6.6,0,7852,62.2,427.8,6402,524,323,1084985,6516,Medium,No,2.1999999999999993,0.20000000000000018,0.0,0.11337942857142858,1.3537942857142857,1.18969696969697,5.300000000000011,11.73584905660375,0.0,0.8820682628629648,8,23,235
2025-08-24,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.7,Rainy,4.2,7.6,0.11,7.4,6,7846,64.8,434.7,6835,521,311,1060714,8682,Medium,No,1.6999999999999993,0.09999999999999964,0.0,0.14188114285714284,1.5888114285714283,1.0602702702702702,6.899999999999977,9.391304347826118,0.7647208768799388,0.937547795054805,8,24,236
2025-08-25,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.5,Rainy,24.8,6.6,0.06,6.5,1,7845,62.6,440.1,6345,495,327,1128995,6871,Medium,No,1.5,0.9000000000000004,0.0,0.06675428571428571,0.8175428571428571,1.206923076923077,5.400000000000034,11.592592592592519,0.1274697259400892,0.8718929254302104,8,25,237
2025-08-26,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.6,Cloudy,0.0,7.2,0.06,6.0,1,7844,66.6,445.3,6717,487,316,1103767,5546,Medium,No,1.6000000000000014,0.2999999999999998,0.0,0.07306971428571431,0.8906971428571432,1.3073333333333335,5.199999999999989,12.807692307692335,0.12748597654258031,0.9184089750127487,8,26,238
2025-08-27,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.6,Rainy,8.9,7.2,0.01,6.2,0,7844,66.6,451.0,6982,470,326,1153272,7124,Medium,No,3.6000000000000014,0.2999999999999998,0.0,0.013001142857142859,0.49001142857142876,1.2651612903225806,5.699999999999989,11.684210526315812,0.0,0.9500254971953085,8,27,239
2025-08-28,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.8,Rainy,35.2,7.4,0.02,5.7,0,7844,68.8,456.3,7299,481,327,1170404,5814,Medium,No,0.8000000000000007,0.09999999999999964,0.0,0.024356571428571432,0.3235657142857144,1.376140350877193,5.300000000000011,12.98113207547167,0.0,0.9918408975012749,8,28,240
2025-08-29,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.0,Rainy,35.0,7.3,0.02,6.5,1,7843,82.0,463.2,8877,511,314,1140724,7461,Medium,No,1.0,0.20000000000000018,0.0,0.022525714285714288,0.3252571428571429,1.2066153846153846,6.899999999999977,11.884057971014531,0.12750223128904756,1.1969909473415785,8,29,241
2025-08-30,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.0,Cloudy,0.0,7.0,0.02,6.5,1,7842,81.1,470.7,8908,505,309,1140590,8618,Medium,No,0.0,0.5,0.0,0.022400000000000003,0.22400000000000003,1.2064615384615385,7.5,10.813333333333333,0.12751849018107625,1.2003315480744707,8,30,242
2025-08-31,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Cloudy,0.0,7.1,0.03,6.4,1,7841,75.0,477.5,8073,507,335,1254266,9124,Medium,No,0.10000000000000142,0.40000000000000036,0.0,0.033958285714285705,0.3495828571428572,1.22515625,6.800000000000011,11.029411764705864,0.12753475322025254,1.0942481826297665,8,31,243
2025-09-01,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.2,Rainy,27.6,7.0,0.03,6.7,1,7840,72.3,483.1,7697,472,318,1204426,5641,Medium,No,0.1999999999999993,0.5,0.0,0.033839999999999995,0.35839999999999983,1.1701492537313432,5.600000000000023,12.910714285714233,0.12755102040816327,1.0419642857142857,9,1,244
2025-09-02,Nursery,Nursery,Rohu,Monsoon,29.4,Rainy,4.5,7.3,0.0,7.0,2,49998,2.5,2.0,259,503,488,48798,0,High,No,1.3999999999999986,0.20000000000000018,0.0,0.0,0.13999999999999987,7.142571428571428,0.0,0.0,0.04000160006400256,0.015240609624384975,9,2,245
2025-09-03,Nursery,Nursery,Rohu,Monsoon,30.0,Sunny,0.0,6.9,0.05,5.8,2,49996,3.0,2.1,312,489,510,53546,1747,High,No,2.0,0.5999999999999996,0.0,0.05914285714285715,0.7914285714285716,8.620000000000001,0.10000000000000009,29.999999999999975,0.040003200256020485,0.016021281702536205,9,3,246
2025-09-04,Nursery,Nursery,Rohu,Monsoon,32.8,Cloudy,0.0,6.9,0.04,6.2,0,49996,2.7,2.1,288,484,507,53231,-772,High,No,4.799999999999997,0.5999999999999996,0.0,0.05173028571428571,0.9973028571428568,8.063870967741936,0.0,0.0,0.0,0.015441235298823906,9,4,247
2025-09-05,Nursery,Nursery,Rohu,Monsoon,30.7,Rainy,38.8,7.1,0.15,5.6,4,49992,3.1,2.2,329,479,495,54441,1662,High,No,2.6999999999999993,0.40000000000000036,0.0,0.18683142857142856,2.1383142857142854,8.927142857142858,0.10000000000000009,30.999999999999975,0.08001280204832772,0.016162586013762203,9,5,248
2025-09-06,Nursery,Nursery,Rohu,Monsoon,26.1,Rainy,11.3,6.8,0.08,6.5,1,49991,2.7,2.2,288,492,492,54110,-781,High,No,1.8999999999999986,0.7000000000000002,0.0,0.0811337142857143,1.001337142857143,7.6909230769230765,0.0,0.0,0.02000360064811666,0.015602808505530995,9,6,249
2025-09-07,Nursery,Nursery,Rohu,Monsoon,26.9,Sunny,0.0,7.0,0.05,6.3,1,49990,3.3,2.2,342,485,496,54549,-828,High,No,1.1000000000000014,0.5,0.0,0.053799999999999994,0.6480000000000001,7.934920634920635,0.0,0.0,0.020004000800160033,0.016543308661732346,9,7,250
2025-09-08,Nursery,Nursery,Rohu,Monsoon,27.8,Cloudy,0.0,7.5,0.05,6.1,1,49989,3.8,2.3,400,474,492,56568,1584,High,No,0.1999999999999993,0.0,0.0,0.05957142857142858,0.6157142857142858,8.194918032786886,0.09999999999999964,38.000000000000135,0.020004400968213005,0.017483846446218167,9,8,251
2025-09-09,Nursery,Nursery,Rohu,Monsoon,25.7,Cloudy,0.0,7.4,0.03,8.0,0,49989,3.6,2.3,361,510,496,57027,-871,High,No,2.3000000000000007,0.09999999999999964,0.0,0.032602285714285716,0.5560228571428573,6.248625,0.0,0.0,0.0,0.01742383324331353,9,9,252
2025-09-10,Nursery,Nursery,Rohu,Monsoon,31.4,Rainy,4.3,6.9,0.07,6.1,3,49986,4.0,2.4,423,480,487,58424,1528,High,No,3.3999999999999986,0.5999999999999996,0.0,0.086664,1.20664,8.194426229508197,0.10000000000000009,39.999999999999964,0.060016804705317485,0.018065058216300563,9,10,253
2025-09-11,Nursery,Nursery,Rohu,Monsoon,32.4,Cloudy,0.0,7.5,0.06,5.3,2,49984,3.9,2.4,414,515,506,60701,-931,High,No,4.399999999999999,0.0,0.0,0.0833142857142857,1.273142857142857,9.430943396226416,0.0,0.0,0.04001280409731114,0.018585947503201024,9,11,254
2025-09-12,Nursery,Nursery,Rohu,Monsoon,31.8,Rainy,8.6,6.6,0.07,6.0,0,49984,3.8,2.5,396,506,505,63105,1622,High,No,3.8000000000000007,0.9000000000000004,0.0,0.083952,1.2195200000000002,8.330666666666668,0.10000000000000009,37.999999999999964,0.0,0.018045774647887324,9,12,255
2025-09-13,Nursery,Nursery,Rohu,Monsoon,32.3,Rainy,8.3,7.9,0.03,6.5,3,49981,3.3,2.5,348,504,505,63101,-856,High,No,4.299999999999997,0.40000000000000036,0.0,0.043743428571428565,0.8674342857142854,7.689384615384616,0.0,0.0,0.06002280866729357,0.017046477661511374,9,13,256
2025-09-14,Nursery,Nursery,Rohu,Monsoon,32.9,Rainy,8.5,7.6,0.08,5.7,2,49979,4.3,2.6,438,525,499,64843,1528,High,No,4.899999999999999,0.09999999999999964,0.0,0.11430399999999999,1.6330399999999998,8.768245614035088,0.10000000000000009,42.99999999999996,0.040016807058964765,0.019268092598891534,9,14,257
2025-09-15,Nursery,Nursery,Rohu,Monsoon,28.0,Rainy,31.6,7.0,0.1,7.0,0,49979,3.7,2.6,383,481,497,64583,-864,High,No,0.0,0.5,0.0,0.11200000000000002,1.12,7.139857142857143,0.0,0.0,0.0,0.01728726064947278,9,15,258
2025-09-16,Nursery,Nursery,Rohu,Monsoon,27.6,Cloudy,0.0,7.3,0.07,5.7,1,49978,3.3,2.7,352,513,522,70439,1742,High,No,0.3999999999999986,0.20000000000000018,0.0,0.08059200000000001,0.8459199999999999,8.768070175438597,0.10000000000000009,32.99999999999997,0.02000880387370443,0.01730761535075433,9,16,259
2025-09-17,Nursery,Nursery,Rohu,Monsoon,28.1,Rainy,1.9,6.8,0.02,5.7,0,49978,4.5,2.7,477,496,501,67605,-973,High,No,0.10000000000000142,0.7000000000000002,0.0,0.02183771428571429,0.22837714285714306,8.768070175438597,0.0,0.0,0.0,0.01946856616911441,9,17,260
2025-09-18,Nursery,Nursery,Rohu,Monsoon,29.0,Rainy,55.9,7.2,0.14,6.1,9,49969,3.6,2.8,375,539,519,72615,1667,High,No,1.0,0.2999999999999998,0.0,0.16704000000000002,1.7704000000000004,8.191639344262295,0.09999999999999964,36.00000000000013,0.18011166923492566,0.01829134063119134,9,18,261
2025-09-19,Nursery,Nursery,Rohu,Monsoon,29.5,Rainy,4.4,7.1,0.03,6.6,1,49968,3.7,2.8,395,494,485,67857,-890,High,No,1.5,0.40000000000000036,0.0,0.035905714285714284,0.5090571428571429,7.570909090909092,0.0,0.0,0.020012808197246237,0.017791386487351905,9,19,262
2025-09-20,Nursery,Nursery,Rohu,Monsoon,28.0,Rainy,6.4,6.9,0.02,5.0,0,49968,5.0,2.9,526,492,509,73758,1525,High,No,0.0,0.5999999999999996,0.0,0.022080000000000002,0.22080000000000002,9.9936,0.10000000000000009,49.99999999999996,0.0,0.02037303874479667,9,20,263
2025-09-21,Nursery,Nursery,Rohu,Monsoon,27.7,Cloudy,0.0,7.1,0.04,6.3,1,49967,4.7,3.0,489,506,489,73302,1447,High,No,0.3000000000000007,0.40000000000000036,0.0,0.04495314285714285,0.4795314285714286,7.931269841269842,0.10000000000000009,46.99999999999996,0.02001320871775372,0.019913142674164948,9,21,264
2025-09-22,Nursery,Nursery,Rohu,Monsoon,30.7,Cloudy,0.0,7.0,0.06,5.6,0,49967,3.7,3.0,387,497,492,73751,-884,High,No,2.6999999999999993,0.5,0.0,0.07368,1.0068,8.922678571428571,0.0,0.0,0.0,0.017691676506494287,9,22,265
2025-09-23,Nursery,Nursery,Rohu,Monsoon,28.8,Sunny,0.0,6.9,0.05,5.7,0,49967,4.5,3.1,468,489,494,76519,1511,High,No,0.8000000000000007,0.5999999999999996,0.0,0.05677714285714287,0.6477714285714288,8.766140350877192,0.10000000000000009,44.99999999999996,0.0,0.019152640742890307,9,23,266
2025-09-24,Nursery,Nursery,Rohu,Monsoon,26.4,Cloudy,0.0,6.9,0.05,6.3,0,49967,4.6,3.1,472,485,493,76365,-957,High,No,1.6000000000000014,0.5999999999999996,0.0,0.0520457142857143,0.6804571428571431,7.931269841269842,0.0,0.0,0.0,0.019152640742890307,9,24,267
2025-09-25,Nursery,Nursery,Rohu,Monsoon,30.7,Cloudy,0.0,6.8,0.03,6.5,1,49966,4.6,3.2,495,522,493,78826,1445,High,No,2.6999999999999993,0.7000000000000002,0.0,0.03578742857142857,0.6278742857142856,7.687076923076924,0.10000000000000009,45.99999999999996,0.02001360925429292,0.0203538406116159,9,25,268
2025-09-26,Nursery,Nursery,Rohu,Monsoon,28.6,Rainy,5.7,7.5,0.04,6.0,1,49965,5.3,3.2,550,483,518,82822,-1035,High,No,0.6000000000000014,0.0,0.0,0.049028571428571435,0.5502857142857145,8.3275,0.0,0.0,0.020014009806864803,0.020674472130491343,9,26,269
2025-09-27,Nursery,Nursery,Rohu,Monsoon,32.0,Rainy,38.8,6.9,0.06,5.4,1,49964,5.1,3.3,527,503,501,82605,1472,High,No,4.0,0.5999999999999996,0.0,0.07570285714285714,1.1570285714285715,9.252592592592592,0.09999999999999964,51.00000000000018,0.02001441037547034,0.02061484268673445,9,27,270
2025-09-28,Nursery,Nursery,Rohu,Monsoon,31.5,Cloudy,0.0,6.8,0.02,5.4,1,49963,5.0,3.4,510,516,503,85447,1485,High,No,3.5,0.7000000000000002,0.0,0.024480000000000002,0.5948,9.252407407407407,0.10000000000000009,49.99999999999996,0.02001481096011048,0.020535196045073353,9,28,271
2025-09-29,Nursery,Nursery,Rohu,Monsoon,27.6,Cloudy,0.0,7.5,0.04,7.3,0,49963,5.7,3.4,568,517,493,83748,-1085,High,No,0.3999999999999986,0.0,0.0,0.04731428571428572,0.513142857142857,6.844246575342466,0.0,0.0,0.0,0.021716069891719873,9,29,272
2025-09-30,Nursery,Nursery,Rohu,Monsoon,28.7,Rainy,56.3,7.3,0.05,6.7,1,49962,6.0,3.5,638,491,513,89707,1432,High,No,0.6999999999999993,0.20000000000000018,0.0,0.059860000000000003,0.6686,7.457014925373135,0.10000000000000009,59.99999999999995,0.020015211560786197,0.022597173852127617,9,30,273
2025-10-01,Nursery,Nursery,Rohu,Autumn,23.1,Sunny,0.0,7.4,0.06,6.0,1,49961,5.4,3.6,576,497,606,108995,1953,High,No,4.899999999999999,0.09999999999999964,0.0,0.05860800000000001,1.07608,8.326833333333333,0.10000000000000009,53.99999999999996,0.02001561217749845,0.021476751866455836,10,1,274
2025-10-02,Nursery,Nursery,Rohu,Autumn,25.5,Sunny,0.0,7.5,0.01,6.6,1,49960,6.3,3.7,677,494,594,109802,1794,High,No,2.5,0.0,0.0,0.010928571428571428,0.35928571428571426,7.56969696969697,0.10000000000000009,62.99999999999994,0.020016012810248198,0.02343875100080064,10,2,275
2025-10-03,Nursery,Nursery,Rohu,Autumn,25.5,Sunny,0.0,7.8,0.01,7.4,1,49959,6.2,3.7,649,477,571,105548,-1128,High,No,2.5,0.2999999999999998,0.0,0.011365714285714286,0.36365714285714285,6.751216216216216,0.0,0.0,0.02001641345903641,0.022538481554875,10,3,276
2025-10-04,Nursery,Nursery,Rohu,Autumn,25.7,Cloudy,0.0,7.2,0.06,7.5,0,49959,5.7,3.8,595,508,604,114666,1915,High,No,2.3000000000000007,0.2999999999999998,0.0,0.06344228571428573,0.8644228571428574,6.6612,0.09999999999999964,57.000000000000206,0.0,0.02207810404531716,10,4,277
2025-10-05,Nursery,Nursery,Rohu,Autumn,23.5,Sunny,0.0,6.8,0.14,7.2,4,49955,5.6,3.9,582,501,610,118843,1955,High,No,4.5,0.7000000000000002,0.0,0.12784,1.7284,6.938194444444444,0.10000000000000009,55.99999999999995,0.08007206485837254,0.021679511560404364,10,5,278
2025-10-06,Nursery,Nursery,Rohu,Autumn,26.6,Sunny,0.0,7.3,0.08,6.4,0,49955,6.2,4.0,646,522,582,116295,1739,High,No,1.3999999999999986,0.20000000000000018,0.0,0.08876800000000001,1.02768,7.805468749999999,0.10000000000000009,61.99999999999995,0.0,0.02338104293864478,10,6,279
2025-10-07,Nursery,Nursery,Rohu,Autumn,27.7,Sunny,0.0,7.0,0.05,5.6,0,49955,7.0,4.1,751,488,595,121865,1733,High,No,0.3000000000000007,0.5,0.0,0.0554,0.584,8.920535714285714,0.09999999999999964,70.00000000000026,0.0,0.024802322089880893,10,7,280
2025-10-08,Nursery,Nursery,Rohu,Autumn,24.2,Sunny,0.0,6.9,0.09,7.4,0,49955,6.1,4.1,640,516,610,124937,-1156,High,No,3.8000000000000007,0.5999999999999996,0.0,0.08587542857142857,1.238754285714286,6.750675675675675,0.0,0.0,0.0,0.023140826744069663,10,8,281
2025-10-09,Nursery,Nursery,Rohu,Autumn,24.7,Sunny,0.0,7.2,0.01,7.1,0,49955,6.7,4.2,709,517,572,120012,1631,High,No,3.3000000000000007,0.2999999999999998,0.0,0.010162285714285716,0.4316228571428572,7.035915492957747,0.10000000000000053,66.99999999999964,0.0,0.024542087879091182,10,9,282
2025-10-10,Nursery,Nursery,Rohu,Autumn,23.2,Cloudy,0.0,7.5,0.03,7.4,1,49954,6.3,4.3,656,501,588,126304,1778,High,No,4.800000000000001,0.0,0.0,0.029828571428571423,0.7782857142857142,6.75054054054054,0.09999999999999964,63.00000000000022,0.0200184169435881,0.023161308403731432,10,10,283
2025-10-11,Nursery,Nursery,Rohu,Autumn,25.4,Sunny,0.0,6.9,0.03,7.0,0,49954,6.2,4.4,667,467,607,133417,1898,High,No,2.6000000000000014,0.5999999999999996,0.0,0.030044571428571427,0.5604457142857144,7.136285714285714,0.10000000000000053,61.99999999999967,0.0,0.022700884814028908,10,11,284
2025-10-12,Nursery,Nursery,Rohu,Autumn,23.5,Sunny,0.0,7.6,0.02,6.7,1,49953,6.4,4.5,648,492,620,139369,1954,High,No,4.5,0.09999999999999964,0.0,0.02041142857142857,0.6541142857142856,7.455671641791045,0.09999999999999964,64.00000000000023,0.02001881768862731,0.022821452165035134,10,12,285
2025-10-13,Nursery,Nursery,Rohu,Autumn,28.3,Cloudy,0.0,6.9,0.03,6.8,0,49953,6.5,4.6,667,527,639,146832,1998,High,No,0.3000000000000007,0.5999999999999996,0.0,0.033474857142857146,0.36474857142857153,7.3460294117647065,0.09999999999999964,65.00000000000023,0.0,0.02390246832022101,10,13,286
2025-10-14,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.1,0.02,7.3,0,49953,7.1,4.7,751,504,635,149085,1917,High,No,3.3999999999999986,0.40000000000000036,0.0,0.019961142857142858,0.5396114285714284,6.842876712328768,0.10000000000000053,70.99999999999962,0.0,0.025123616199227275,10,14,287
2025-10-15,Nursery,Nursery,Rohu,Autumn,24.4,Sunny,0.0,7.3,0.03,7.0,1,49952,7.6,4.8,825,510,603,144581,1674,High,No,3.6000000000000014,0.20000000000000018,0.0,0.03053485714285714,0.6653485714285716,7.136,0.09999999999999964,76.00000000000027,0.02001921844971172,0.02672565663036515,10,15,288
2025-10-16,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.1,0.02,7.4,1,49951,6.0,4.9,627,499,591,144653,1823,High,No,3.3999999999999986,0.40000000000000036,0.0,0.019961142857142858,0.5396114285714284,6.750135135135135,0.10000000000000053,59.99999999999968,0.020019619226842308,0.022542091249424436,10,16,289
2025-10-17,Nursery,Nursery,Rohu,Autumn,23.7,Sunny,0.0,6.7,0.03,6.6,1,49950,7.4,5.0,765,497,617,154096,1817,High,No,4.300000000000001,0.7999999999999998,0.0,0.027221142857142853,0.7022114285714287,7.568181818181819,0.09999999999999964,74.00000000000027,0.02002002002002002,0.025265265265265267,10,17,290
2025-10-18,Nursery,Nursery,Rohu,Autumn,25.6,Sunny,0.0,7.5,0.07,6.7,2,49948,7.6,5.1,813,472,590,150294,1656,High,No,2.3999999999999986,0.0,0.0,0.07680000000000001,1.008,7.454925373134328,0.09999999999999964,76.00000000000027,0.040041643309041405,0.0257267558260591,10,18,291
2025-10-19,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.0,0.04,7.1,0,49948,8.7,5.2,919,512,586,152202,1496,High,No,3.3999999999999986,0.5,0.0,0.039360000000000006,0.7335999999999999,7.034929577464789,0.10000000000000053,86.99999999999953,0.0,0.028649795787619125,10,19,292
2025-10-20,Nursery,Nursery,Rohu,Autumn,27.0,Sunny,0.0,7.4,0.09,5.6,0,49948,7.0,5.3,753,516,595,157511,1703,High,No,1.0,0.09999999999999964,0.0,0.10275428571428571,1.1275428571428572,8.919285714285715,0.09999999999999964,70.00000000000026,0.0,0.02540642267958677,10,20,293
2025-10-21,Nursery,Nursery,Rohu,Autumn,25.6,Cloudy,0.0,6.8,0.06,6.8,0,49948,7.5,5.4,768,486,592,159674,1703,High,No,2.3999999999999986,0.7000000000000002,0.0,0.05968457142857143,0.8368457142857142,7.345294117647059,0.10000000000000053,74.9999999999996,0.0,0.025106110354768958,10,21,294
2025-10-22,Nursery,Nursery,Rohu,Autumn,26.4,Sunny,0.0,6.9,0.08,7.0,0,49948,8.4,5.5,902,497,607,166751,1633,High,No,1.6000000000000014,0.5999999999999996,0.0,0.08327314285714287,0.9927314285714288,7.135428571428571,0.09999999999999964,84.0000000000003,0.0,0.028009129494674462,10,22,295
2025-10-23,Nursery,Nursery,Rohu,Autumn,26.6,Sunny,0.0,7.5,0.02,6.8,0,49948,9.0,5.7,917,495,589,167690,4472,High,No,1.3999999999999986,0.0,0.0,0.0228,0.3679999999999999,7.345294117647059,0.20000000000000018,44.99999999999996,0.0,0.02826940017618323,10,23,296
2025-10-24,Nursery,Nursery,Rohu,Autumn,27.7,Sunny,0.0,7.3,0.14,6.1,7,49941,8.3,5.8,867,506,602,174374,1609,High,No,0.3000000000000007,0.20000000000000018,0.0,0.161768,1.64768,8.18704918032787,0.09999999999999964,83.0000000000003,0.14016539516629622,0.02749244108047496,10,24,297
2025-10-25,Nursery,Nursery,Rohu,Autumn,24.3,Sunny,0.0,7.1,0.05,7.4,1,49940,7.2,5.9,762,492,629,185332,1884,High,No,3.6999999999999993,0.40000000000000036,0.0,0.04929428571428571,0.862942857142857,6.748648648648648,0.10000000000000053,71.99999999999962,0.020024028834601523,0.025110132158590308,10,25,298
2025-10-26,Nursery,Nursery,Rohu,Autumn,23.9,Sunny,0.0,7.3,0.01,7.2,1,49939,9.6,6.0,1012,514,602,180380,1477,High,No,4.100000000000001,0.20000000000000018,0.0,0.009969714285714287,0.5096971428571431,6.935972222222222,0.09999999999999964,96.00000000000034,0.02002442980436132,0.030557279881455377,10,26,299
2025-10-27,Nursery,Nursery,Rohu,Autumn,24.2,Sunny,0.0,6.9,0.05,7.0,1,49938,9.4,6.2,1007,501,627,194129,4750,High,No,3.8000000000000007,0.5999999999999996,0.0,0.047708571428571434,0.8570857142857145,7.134,0.20000000000000018,46.99999999999996,0.02002483079017982,0.030197444831591175,10,27,300
2025-10-28,Nursery,Nursery,Rohu,Autumn,22.0,Rainy,2.6,7.2,0.03,7.0,3,49935,10.7,6.3,1084,462,622,195675,1548,High,No,6.0,0.2999999999999998,0.0,0.027154285714285718,0.8715428571428573,7.133571428571429,0.09999999999999964,107.00000000000037,0.06007810153199159,0.030960248322819666,10,28,301
2025-10-29,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.2,0.08,6.8,0,49935,7.6,6.4,800,507,611,195266,1744,High,No,2.6999999999999993,0.2999999999999998,0.0,0.08327314285714287,1.1027314285714287,7.343382352941177,0.10000000000000053,75.99999999999959,0.0,0.026174026234104336,10,29,302
2025-10-30,Nursery,Nursery,Rohu,Autumn,26.3,Sunny,0.0,7.1,0.06,6.6,0,49935,9.9,6.6,1063,515,594,195765,4354,High,No,1.6999999999999993,0.40000000000000036,0.0,0.06402171428571428,0.8102171428571427,7.565909090909091,0.1999999999999993,49.50000000000018,0.0,0.031601081405827576,10,30,303
2025-10-31,Nursery,Nursery,Rohu,Autumn,25.6,Sunny,0.0,6.9,0.19,6.5,7,49928,8.1,6.7,851,483,619,207066,1728,High,No,2.3999999999999986,0.5999999999999996,0.0,0.19178057142857144,2.1578057142857143,7.681230769230769,0.10000000000000053,80.99999999999956,0.14020189072264058,0.026718474603428938,10,31,304
2025-11-01,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.2,0.02,7.4,1,49927,10.0,6.8,1027,506,596,202344,1439,High,No,2.6999999999999993,0.2999999999999998,0.0,0.020818285714285716,0.47818285714285713,6.746891891891892,0.09999999999999964,100.00000000000036,0.020029242694333725,0.030704829050413603,11,1,305
2025-11-02,Nursery,Nursery,Rohu,Autumn,25.4,Sunny,0.0,7.2,0.07,7.2,0,49927,11.7,7.0,1252,527,600,209693,4212,High,No,2.6000000000000014,0.2999999999999998,0.0,0.07315200000000001,0.9915200000000002,6.9343055555555555,0.20000000000000018,58.49999999999994,0.0,0.0356320227532197,11,2,306
2025-11-03,Nursery,Nursery,Rohu,Autumn,22.6,Cloudy,0.0,7.1,0.08,7.0,0,49927,10.4,7.1,1079,502,606,214816,1445,High,No,5.399999999999999,0.40000000000000036,0.0,0.07335314285714285,1.2735314285714283,7.132428571428571,0.09999999999999964,104.00000000000037,0.0,0.03166623269974162,11,3,307
2025-11-04,Nursery,Nursery,Rohu,Autumn,25.4,Sunny,0.0,6.9,0.04,5.9,0,49927,9.7,7.3,1003,517,600,218680,4471,High,No,2.6000000000000014,0.5999999999999996,0.0,0.04005942857142857,0.6605942857142859,8.462203389830508,0.20000000000000018,48.49999999999995,0.0,0.030444448895387267,11,4,308
2025-11-05,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.2,0.02,7.5,2,49925,12.3,7.5,1268,493,587,219795,4092,High,No,2.6999999999999993,0.2999999999999998,0.0,0.020818285714285716,0.47818285714285713,6.656666666666666,0.20000000000000018,61.49999999999995,0.0400600901352028,0.03527290936404607,11,5,309
2025-11-06,Nursery,Nursery,Rohu,Autumn,26.7,Sunny,0.0,7.1,0.02,7.1,3,49922,13.0,7.6,1360,500,573,217400,988,High,No,1.3000000000000007,0.40000000000000036,0.0,0.02166514285714286,0.34665142857142867,7.031267605633802,0.09999999999999964,130.00000000000045,0.06009374624414086,0.037258122671367334,11,6,310
2025-11-07,Nursery,Nursery,Rohu,Autumn,28.0,Sunny,0.0,6.9,0.08,6.1,1,49921,10.5,7.8,1106,497,617,240250,4553,High,No,0.0,0.5999999999999996,0.0,0.08832000000000001,0.8832000000000001,8.18377049180328,0.20000000000000018,52.49999999999995,0.020031650007011077,0.03211073496123876,11,7,311
2025-11-08,Nursery,Nursery,Rohu,Autumn,25.9,Sunny,0.0,7.2,0.12,6.8,4,49917,10.8,7.9,1107,494,610,240550,1425,High,No,2.1000000000000014,0.2999999999999998,0.0,0.127872,1.4887200000000003,7.340735294117647,0.10000000000000053,107.99999999999943,0.08013302081455216,0.0320732415810245,11,8,312
2025-11-09,Nursery,Nursery,Rohu,Autumn,23.9,Sunny,0.0,7.7,0.01,6.6,1,49916,13.2,8.1,1358,498,569,230058,3820,High,No,4.100000000000001,0.20000000000000018,0.0,0.010516000000000001,0.5151600000000002,7.5630303030303025,0.1999999999999993,66.00000000000023,0.020033656542992228,0.03718246654379357,11,9,313
2025-11-10,Nursery,Nursery,Rohu,Autumn,25.5,Sunny,0.0,7.1,0.01,7.6,0,49916,14.4,8.2,1492,476,587,240266,962,High,No,2.5,0.40000000000000036,0.0,0.010345714285714286,0.35345714285714286,6.5678947368421055,0.09999999999999964,144.0000000000005,0.0,0.0394262360766087,11,10,314
2025-11-11,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.6,0.07,6.8,0,49916,12.8,8.4,1320,495,603,252835,4205,High,No,3.3999999999999986,0.09999999999999964,0.0,0.074784,1.08784,7.340588235294117,0.20000000000000107,63.999999999999666,0.0,0.03636108662553089,11,11,315
