Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready
2023-01-05,GrowOut-C,Farming,Pangasius,Winter,14.7,Cloudy,0.0,7.2,0.02,11.7,0,9912,16.1,114.3,1817,589,192,217525,-2208,Low,No
2023-01-06,GrowOut-C,Farming,Pangasius,Winter,16.5,Sunny,0.0,7.7,0.07,11.4,2,9910,21.1,155.0,2323,765,194,298054,-2907,Low,No
2023-01-07,GrowOut-C,Farming,Pangasius,Winter,14.9,Cloudy,0.0,7.5,0.05,11.6,0,9910,18.8,142.6,1792,559,200,282633,-1041,Low,No
2023-01-08,GrowOut-C,Farming,Pangasius,Winter,17.3,Cloudy,0.0,7.4,0.03,10.8,2,9908,20.5,149.8,2172,503,201,298388,-1974,Low,No
2023-01-09,GrowOut-C,Farming,Pangasius,Winter,16.2,Cloudy,0.0,7.7,0.04,11.1,0,9908,22.1,162.0,2263,873,204,327440,-2475,Low,No
2023-01-10,GrowOut-C,Farming,Pangasius,Winter,17.0,Cold,0.0,7.7,0.04,11.4,1,9907,21.8,163.9,2088,631,209,339400,-1618,Low,No
2023-01-11,GrowOut-C,Farming,Pangasius,Winter,14.5,Sunny,0.0,7.1,0.03,11.4,2,9905,23.5,162.9,2508,508,194,313087,-2818,Low,No
2023-01-12,GrowOut-C,Farming,Pangasius,Winter,16.6,Cloudy,0.0,7.3,0.07,10.2,0,9905,20.9,153.8,2264,528,200,304678,-3346,Low,No
2023-01-13,GrowOut-C,Farming,Pangasius,Winter,15.1,Cloudy,0.0,7.5,0.06,10.9,1,9904,18.6,135.8,1836,883,218,293232,-1930,Low,No
2023-01-14,GrowOut-C,Farming,Pangasius,Winter,17.0,Cold,0.0,7.6,0.03,10.7,0,9904,20.3,142.4,2321,877,199,280656,-2553,Low,No
2023-01-15,GrowOut-C,Farming,Pangasius,Winter,14.5,Cold,0.0,7.1,0.04,11.7,1,9903,15.6,125.2,1672,716,206,255436,-1549,Low,No
2023-01-16,GrowOut-C,Farming,Pangasius,Winter,15.6,Sunny,0.0,7.3,0.06,11.9,0,9903,22.9,175.3,2513,806,196,340255,-2624,Low,No
2023-01-17,GrowOut-C,Farming,Pangasius,Winter,18.4,Sunny,0.0,6.9,0.07,10.6,0,9903,19.1,143.1,1997,888,199,282007,-2356,Low,No
2023-01-18,GrowOut-C,Farming,Pangasius,Winter,15.1,Sunny,0.0,7.4,0.04,11.5,1,9902,20.0,154.2,2049,801,194,296246,-2141,Low,No
2023-01-19,GrowOut-C,Farming,Pangasius,Winter,16.7,Cold,0.0,7.4,0.07,10.6,1,9901,19.2,148.9,2025,840,203,299305,-1147,Low,No
2023-01-20,GrowOut-C,Farming,Pangasius,Winter,16.2,Cold,0.0,7.2,0.02,10.8,0,9901,19.5,136.9,2058,535,202,273800,-2152,Low,No
2023-01-21,GrowOut-C,Farming,Pangasius,Winter,15.6,Cold,0.0,7.4,0.04,10.8,0,9901,25.7,213.9,2457,854,198,419329,-2514,Low,No
2023-01-22,GrowOut-C,Farming,Pangasius,Winter,14.5,Sunny,0.0,7.1,0.08,11.3,1,9900,24.5,209.3,2783,516,205,424817,-1551,Low,No
2023-01-23,GrowOut-C,Farming,Pangasius,Winter,17.1,Cold,0.0,7.6,0.05,10.4,0,9900,24.2,217.9,2615,552,197,424970,-386,Low,No
2023-01-24,GrowOut-C,Farming,Pangasius,Winter,15.5,Sunny,0.0,7.3,0.05,10.7,0,9900,26.1,223.3,2636,458,206,455398,-780,Low,No
2023-01-25,GrowOut-C,Farming,Pangasius,Winter,18.0,Partly Cloudy,0.0,7.3,0.05,10.8,0,9900,20.8,164.9,2327,662,197,321604,-1569,Low,No
2023-01-26,GrowOut-C,Farming,Pangasius,Winter,14.5,Sunny,0.0,7.2,0.06,11.2,1,9899,23.9,179.1,2591,584,194,343979,-1899,Low,No
2023-01-27,GrowOut-C,Farming,Pangasius,Winter,15.8,Sunny,0.0,7.4,0.06,10.8,2,9897,22.8,165.3,2316,886,206,337079,-3372,Low,No
2023-01-28,GrowOut-C,Farming,Pangasius,Winter,18.0,Cloudy,0.0,7.6,0.05,11.6,0,9897,24.2,173.6,2411,707,193,331597,-1177,Low,No
2023-01-29,GrowOut-C,Farming,Pangasius,Winter,15.7,Cloudy,0.0,7.3,0.06,10.9,0,9897,23.6,204.7,2536,567,203,411261,-2033,Low,No
2023-01-30,GrowOut-C,Farming,Pangasius,Winter,15.7,Cold,0.0,7.6,0.06,11.1,1,9896,28.7,239.4,3287,800,209,495192,-1363,Low,No
2023-01-31,GrowOut-C,Farming,Pangasius,Winter,17.4,Cold,0.0,7.2,0.07,10.7,1,9895,26.8,224.7,2762,509,205,455844,-2747,Low,No
2023-02-01,GrowOut-C,Farming,Pangasius,Winter,14.5,Sunny,0.0,7.6,0.08,11.5,1,9894,27.0,194.0,2567,727,211,405042,-3222,Low,No
2023-02-02,GrowOut-C,Farming,Pangasius,Winter,19.1,Cloudy,0.0,7.5,0.04,11.3,1,9893,21.5,203.1,2249,791,199,399885,-945,Low,No
2023-02-03,GrowOut-C,Farming,Pangasius,Winter,17.7,Sunny,0.0,7.2,0.06,10.2,2,9891,27.2,242.7,3045,589,205,492211,-919,Low,No
2023-02-04,GrowOut-C,Farming,Pangasius,Winter,16.3,Cloudy,0.0,7.6,0.03,10.6,1,9890,24.0,208.0,2433,884,197,405294,-3233,Low,No
2023-02-05,GrowOut-C,Farming,Pangasius,Winter,16.7,Sunny,0.0,7.6,0.07,11.6,1,9889,26.4,233.7,2559,473,211,487683,-1553,Low,No
2023-02-06,GrowOut-C,Farming,Pangasius,Winter,18.3,Cloudy,0.0,7.2,0.04,10.5,0,9889,21.7,204.1,2483,478,212,427889,-2904,Low,No
2023-02-07,GrowOut-C,Farming,Pangasius,Winter,17.4,Sunny,0.0,7.1,0.02,11.0,0,9889,28.4,257.0,2724,763,214,543875,-1628,Low,No
2023-02-08,GrowOut-C,Farming,Pangasius,Winter,16.0,Sunny,0.0,7.2,0.05,10.9,0,9889,25.4,240.3,2514,668,201,477642,-1583,Low,No
2023-02-09,GrowOut-C,Farming,Pangasius,Winter,16.1,Cold,0.0,7.2,0.07,11.1,0,9889,22.5,217.0,2270,898,215,461371,-453,Low,No
2023-02-10,GrowOut-C,Farming,Pangasius,Winter,17.3,Cloudy,0.0,7.5,0.19,8.6,13,9876,28.2,246.3,2929,881,201,489568,-978,Low,No
2023-02-11,GrowOut-C,Farming,Pangasius,Winter,19.3,Sunny,0.0,8.0,0.05,10.5,0,9876,26.3,230.7,3008,452,204,464792,-2522,Low,No
2023-02-12,GrowOut-C,Farming,Pangasius,Winter,17.5,Cloudy,0.0,7.2,0.04,11.6,1,9875,23.6,211.8,2276,662,210,439265,273,Low,No
2023-02-13,GrowOut-C,Farming,Pangasius,Winter,15.1,Sunny,0.0,7.0,0.06,10.9,1,9874,26.9,253.0,2748,667,206,514665,118,Low,No
2023-02-14,GrowOut-C,Farming,Pangasius,Winter,17.3,Cold,0.0,7.6,0.06,11.4,0,9874,29.9,282.1,2887,608,213,593302,736,Low,No
2023-02-15,GrowOut-C,Farming,Pangasius,Winter,18.1,Sunny,0.0,7.7,0.04,11.4,0,9874,30.5,274.0,3382,679,206,557328,-2705,Low,No
2023-02-16,GrowOut-C,Farming,Pangasius,Winter,17.0,Sunny,0.0,7.2,0.05,10.7,0,9874,23.8,230.4,2306,853,219,498218,-2414,Low,No
2023-02-17,GrowOut-C,Farming,Pangasius,Winter,17.6,Sunny,0.0,7.6,0.08,10.8,0,9874,32.8,302.5,3356,721,213,636207,346,Low,No
2023-02-18,GrowOut-C,Farming,Pangasius,Winter,14.5,Cold,0.0,7.0,0.06,11.5,1,9873,32.3,292.1,3070,578,217,625870,-2746,Low,No
2023-02-19,GrowOut-C,Farming,Pangasius,Winter,18.9,Sunny,0.0,7.8,0.07,10.9,0,9873,32.6,297.3,3300,693,215,631077,813,Low,No
2023-02-20,GrowOut-C,Farming,Pangasius,Winter,17.1,Cold,0.0,7.5,0.08,11.0,0,9873,32.4,287.7,3432,530,214,607859,-2081,Low,No
2023-02-21,GrowOut-C,Farming,Pangasius,Winter,16.1,Sunny,0.0,7.4,0.06,11.7,0,9873,29.5,275.1,3256,795,208,564941,-1550,Low,No
2023-02-22,GrowOut-C,Farming,Pangasius,Winter,17.5,Cold,0.0,7.9,0.09,10.4,0,9873,34.0,298.7,3600,630,205,604558,-3617,Low,No
2023-02-23,GrowOut-C,Farming,Pangasius,Winter,18.7,Cloudy,0.0,7.4,0.08,9.8,0,9873,37.0,339.6,3910,456,216,724220,-2612,Low,No
2023-02-24,GrowOut-C,Farming,Pangasius,Winter,16.9,Sunny,0.0,7.6,0.08,11.6,1,9872,38.7,323.2,4374,577,207,660527,-1658,Low,No
2023-02-25,GrowOut-C,Farming,Pangasius,Winter,16.4,Cold,0.0,7.5,0.07,10.9,2,9870,39.4,358.5,4013,638,207,732596,-4038,Low,No
2023-02-26,GrowOut-C,Farming,Pangasius,Winter,17.1,Cold,0.0,7.3,0.07,11.6,0,9870,35.3,334.9,3540,459,206,680925,-2029,Low,No
2023-02-27,GrowOut-C,Farming,Pangasius,Winter,19.1,Sunny,0.0,8.0,0.06,10.6,2,9868,38.1,350.5,3991,678,209,723022,-2071,Low,No
2023-02-28,GrowOut-C,Farming,Pangasius,Winter,19.4,Partly Cloudy,0.0,7.1,0.07,10.0,1,9867,40.0,391.4,3935,891,203,784054,-4329,Low,No
2023-03-01,GrowOut-C,Farming,Pangasius,Spring,17.5,Sunny,0.0,7.8,0.08,10.3,0,9867,37.8,341.5,4138,762,213,717721,-369,Low,No
2023-03-02,GrowOut-C,Farming,Pangasius,Spring,16.2,Cold,0.0,7.2,0.05,10.8,0,9867,31.0,287.1,3476,515,216,611888,-2357,Low,No
2023-03-03,GrowOut-C,Farming,Pangasius,Spring,19.0,Sunny,0.0,7.1,0.05,10.1,1,9866,37.8,318.8,3847,471,219,688886,-136,Low,No
2023-03-04,GrowOut-C,Farming,Pangasius,Spring,19.2,Sunny,0.0,7.2,0.05,11.1,0,9866,35.4,306.9,3784,631,220,666133,385,Low,No
2023-03-05,GrowOut-C,Farming,Pangasius,Spring,18.7,Cloudy,0.0,7.3,0.09,10.4,1,9865,41.4,378.2,3948,552,201,749996,-2407,Low,No
2023-03-06,GrowOut-C,Farming,Pangasius,Spring,19.9,Sunny,0.0,7.3,0.07,10.1,3,9862,37.5,365.1,3835,575,206,741953,-586,Low,No
2023-03-07,GrowOut-C,Farming,Pangasius,Spring,20.4,Sunny,0.0,8.0,0.12,10.7,2,9860,67.0,447.1,7275,512,208,917134,-1976,Low,No
2023-03-08,GrowOut-C,Farming,Pangasius,Spring,18.4,Sunny,0.0,7.5,0.1,10.8,1,9859,41.6,352.2,4277,483,208,722320,-1976,Low,No
2023-03-09,GrowOut-C,Farming,Pangasius,Spring,19.1,Cloudy,0.0,7.2,0.07,10.9,0,9859,35.0,337.6,3938,669,210,698964,378,Low,No
2023-03-10,GrowOut-C,Farming,Pangasius,Spring,19.5,Sunny,0.0,7.2,0.09,10.6,1,9858,49.7,437.0,5046,792,217,934919,552,Low,No
2023-03-11,GrowOut-C,Farming,Pangasius,Spring,19.6,Partly Cloudy,0.0,7.2,0.12,7.4,13,9845,40.5,351.3,4281,457,202,699549,-2240,Low,No
2023-03-12,GrowOut-C,Farming,Pangasius,Spring,19.2,Cloudy,0.0,7.4,0.23,6.7,8,9837,50.0,442.4,4798,868,214,932062,-2420,Low,No
2023-03-13,GrowOut-C,Farming,Pangasius,Spring,18.7,Sunny,0.0,7.0,0.09,10.5,0,9837,42.1,385.1,4698,617,213,806893,-712,Low,No
2023-03-14,GrowOut-C,Farming,Pangasius,Spring,17.8,Sunny,0.0,7.4,0.09,11.2,3,9834,38.4,334.8,3852,454,213,701500,-1476,Low,No
2023-03-15,GrowOut-C,Farming,Pangasius,Spring,19.4,Sunny,0.0,7.3,0.07,10.1,0,9834,49.1,469.2,5246,895,205,945893,-122,Medium,No
2023-03-16,GrowOut-C,Farming,Pangasius,Spring,21.9,Sunny,0.0,7.3,0.12,10.2,0,9834,74.4,490.5,7269,724,213,1027422,-6376,Medium,No
2023-03-17,GrowOut-C,Farming,Pangasius,Spring,18.2,Sunny,0.0,7.3,0.09,10.0,0,9834,48.4,445.3,4957,660,213,932744,-3101,Low,No
2023-03-18,GrowOut-C,Farming,Pangasius,Spring,20.2,Sunny,0.0,7.6,0.13,10.4,1,9833,64.2,457.8,7343,469,208,936417,-3016,Medium,No
2023-03-19,GrowOut-C,Farming,Pangasius,Spring,18.2,Partly Cloudy,0.0,7.1,0.07,10.9,2,9831,38.3,348.0,3994,863,218,745971,-2707,Low,No
2023-03-20,GrowOut-C,Farming,Pangasius,Spring,20.4,Partly Cloudy,0.0,7.6,0.11,10.4,0,9831,67.8,490.2,6812,734,222,1069853,-6624,Medium,No
2023-03-21,GrowOut-C,Farming,Pangasius,Spring,20.8,Partly Cloudy,0.0,7.3,0.08,10.2,1,9830,61.7,446.2,6608,762,209,916798,-5486,Low,No
2023-03-22,GrowOut-C,Farming,Pangasius,Spring,20.0,Cloudy,0.0,7.8,0.11,9.9,0,9830,58.9,401.1,6338,504,207,816162,-3386,Low,No
2023-03-23,GrowOut-C,Farming,Pangasius,Spring,20.9,Partly Cloudy,0.0,7.8,0.12,10.4,0,9830,69.1,508.7,6956,828,213,1065111,-1526,Medium,No
2023-03-24,GrowOut-C,Farming,Pangasius,Spring,21.6,Partly Cloudy,0.0,7.5,0.13,9.8,0,9830,83.9,591.9,8252,807,219,1274225,-7031,Medium,No
2023-03-25,GrowOut-C,Farming,Pangasius,Spring,19.9,Partly Cloudy,0.0,7.3,0.09,10.1,1,9829,58.4,502.0,6365,621,205,1011605,451,Medium,No
2023-03-26,GrowOut-C,Farming,Pangasius,Spring,22.8,Partly Cloudy,0.0,7.2,0.11,9.8,0,9829,74.0,490.6,7237,694,215,1036753,-3877,Medium,No
2023-03-27,GrowOut-C,Farming,Pangasius,Spring,20.5,Partly Cloudy,0.0,7.7,0.14,10.9,0,9829,76.6,491.1,8438,856,219,1057118,-8733,Medium,No
2023-03-28,GrowOut-C,Farming,Pangasius,Spring,21.5,Sunny,0.0,7.6,0.11,9.8,0,9829,75.7,508.6,7746,614,216,1079790,-4722,Medium,No
2023-03-29,GrowOut-C,Farming,Pangasius,Spring,20.8,Sunny,0.0,7.5,0.14,9.8,0,9829,89.6,563.8,8925,777,210,1163734,-8977,Medium,No
2023-03-30,GrowOut-C,Farming,Pangasius,Spring,21.6,Partly Cloudy,0.0,7.2,0.14,10.1,1,9828,85.1,614.9,8176,687,221,1335691,-7734,Medium,No
2023-03-31,GrowOut-C,Farming,Pangasius,Spring,20.7,Sunny,0.0,7.6,0.12,9.4,1,9827,72.1,471.4,7151,716,223,1033141,-4149,Medium,No
2023-04-01,GrowOut-C,Farming,Pangasius,Spring,22.2,Partly Cloudy,0.0,7.3,0.11,9.9,1,9826,72.1,482.5,7230,785,212,1005204,-6745,Medium,No
2023-04-02,GrowOut-C,Farming,Pangasius,Spring,20.4,Partly Cloudy,0.0,7.3,0.14,10.4,0,9826,87.6,559.1,9141,474,215,1181149,-5569,Medium,No
2023-04-03,GrowOut-C,Farming,Pangasius,Spring,21.1,Cloudy,0.0,7.4,0.12,10.1,1,9825,101.3,656.3,10926,686,214,1380044,-5886,Medium,No
2023-04-04,GrowOut-C,Farming,Pangasius,Spring,23.7,Partly Cloudy,0.0,7.4,0.16,9.3,0,9825,88.6,757.2,9919,632,213,1584611,-4619,Medium,No
2023-04-05,GrowOut-C,Farming,Pangasius,Spring,21.7,Partly Cloudy,0.0,7.3,0.12,8.8,1,9824,81.6,707.2,8070,595,214,1486923,-2848,Medium,No
2023-04-06,GrowOut-C,Farming,Pangasius,Spring,21.6,Cloudy,0.0,7.0,0.14,10.6,1,9823,93.6,623.6,9916,453,222,1360027,-5450,Medium,No
2023-04-07,GrowOut-C,Farming,Pangasius,Spring,21.6,Sunny,0.0,7.2,0.16,10.1,0,9823,110.4,697.1,12020,831,217,1485932,-4781,Medium,No
2023-04-08,GrowOut-C,Farming,Pangasius,Spring,23.1,Cloudy,0.0,7.4,0.12,10.0,0,9823,88.7,591.9,9856,495,218,1267503,-8019,Medium,No
2023-04-09,GrowOut-C,Farming,Pangasius,Spring,21.4,Cloudy,0.0,7.7,0.15,10.4,1,9822,83.7,576.0,8315,833,214,1210822,-2434,Medium,No
2023-04-10,GrowOut-C,Farming,Pangasius,Spring,22.1,Cloudy,0.0,7.1,0.17,10.1,0,9822,101.2,662.5,10996,545,219,1425049,-7158,Medium,No
2023-04-11,GrowOut-C,Farming,Pangasius,Spring,22.7,Partly Cloudy,0.0,7.3,0.14,10.0,0,9822,78.7,542.5,8927,595,216,1150942,-8032,Medium,No
2023-04-12,GrowOut-C,Farming,Pangasius,Spring,22.6,Partly Cloudy,0.0,6.9,0.13,9.5,1,9821,89.1,767.8,9285,728,216,1628928,-1748,Medium,No
2023-04-13,GrowOut-C,Farming,Pangasius,Spring,24.7,Partly Cloudy,0.0,7.5,0.13,8.8,1,9820,101.7,641.8,10143,870,213,1342564,-7930,Medium,No
2023-04-14,GrowOut-C,Farming,Pangasius,Spring,23.1,Cloudy,0.0,7.5,0.12,9.8,2,9818,85.8,773.7,8231,557,216,1641111,-7284,Medium,No
2023-04-15,GrowOut-C,Farming,Pangasius,Spring,23.2,Sunny,0.0,6.8,0.16,9.5,1,9817,91.7,628.7,8831,728,215,1327104,-1594,Medium,No
2023-04-16,GrowOut-C,Farming,Pangasius,Spring,21.4,Sunny,0.0,7.5,0.16,9.8,1,9816,103.7,661.4,10292,584,214,1389494,-9675,Medium,No
2023-04-17,GrowOut-C,Farming,Pangasius,Spring,22.7,Cloudy,0.0,7.5,0.12,9.9,0,9816,87.1,705.0,8290,753,212,1467099,305,Medium,No
2023-04-18,GrowOut-C,Farming,Pangasius,Spring,24.1,Sunny,0.0,7.0,0.16,9.4,0,9816,100.4,690.8,10225,854,218,1478235,-392,Medium,No
2023-04-19,GrowOut-C,Farming,Pangasius,Spring,25.0,Partly Cloudy,0.0,7.3,0.14,9.5,0,9816,83.1,719.4,8907,481,221,1560620,1889,Medium,No
2023-04-20,GrowOut-C,Farming,Pangasius,Spring,24.0,Sunny,0.0,7.8,0.15,9.7,0,9816,87.8,608.0,9032,578,219,1307020,-6801,Medium,No
2023-04-21,GrowOut-C,Farming,Pangasius,Spring,24.0,Sunny,0.0,7.1,0.12,9.6,0,9816,90.9,659.4,10441,776,222,1436933,-944,Medium,No
2023-04-22,GrowOut-C,Farming,Pangasius,Spring,23.8,Partly Cloudy,0.0,7.5,0.14,9.5,1,9815,85.1,745.0,8431,484,213,1557652,-549,Medium,No
2023-04-23,GrowOut-C,Farming,Pangasius,Spring,23.8,Cloudy,0.0,7.4,0.17,8.9,1,9814,104.4,892.0,10757,584,219,1917341,-9733,Medium,No
2023-04-24,GrowOut-C,Farming,Pangasius,Spring,25.1,Partly Cloudy,0.0,7.1,0.16,8.9,1,9813,102.8,663.9,9874,620,217,1413867,-5999,Medium,No
2023-04-25,GrowOut-C,Farming,Pangasius,Spring,25.2,Partly Cloudy,0.0,7.7,0.14,9.2,1,9812,81.7,718.6,8259,734,210,1480841,-253,Medium,No
2023-04-26,GrowOut-C,Farming,Pangasius,Spring,21.0,Sunny,0.0,7.4,0.14,9.7,1,9811,81.5,728.7,8227,474,221,1580151,-2753,Medium,No
2023-04-27,GrowOut-C,Farming,Pangasius,Spring,25.5,Sunny,0.0,7.6,0.2,9.4,3,9808,98.7,895.6,10311,791,214,1880361,-7741,Medium,No
2023-04-28,GrowOut-C,Farming,Pangasius,Spring,24.1,Partly Cloudy,0.0,7.5,0.15,8.9,2,9806,88.0,789.9,9990,829,220,1704415,153,Medium,No
2023-04-29,GrowOut-C,Farming,Pangasius,Spring,23.3,Sunny,0.0,7.4,0.19,10.0,3,9803,101.0,898.7,10413,812,215,1894720,2818,Medium,No
2023-04-30,GrowOut-C,Farming,Pangasius,Spring,27.4,Cloudy,0.0,7.5,0.2,8.4,0,9803,117.3,1044.0,12090,880,224,2292490,4033,High,No
2023-05-01,GrowOut-C,Farming,Pangasius,Spring,27.1,Cloudy,0.0,7.7,0.16,8.7,0,9803,93.4,774.0,9372,718,221,1676842,-2393,Medium,No
2023-05-02,GrowOut-C,Farming,Pangasius,Spring,24.9,Sunny,0.0,7.6,0.16,9.7,0,9803,107.8,856.6,11507,797,213,1788614,-5345,Medium,No
2023-05-03,GrowOut-C,Farming,Pangasius,Spring,25.8,Cloudy,0.0,7.3,0.21,8.9,1,9802,128.2,1012.3,14338,719,219,2173263,-9243,High,No
2023-05-04,GrowOut-C,Farming,Pangasius,Spring,27.2,Cloudy,0.0,7.7,0.19,8.9,1,9801,106.8,941.1,11727,850,221,2038650,-7096,Medium,No
2023-05-05,GrowOut-C,Farming,Pangasius,Spring,26.8,Partly Cloudy,0.0,7.1,0.21,8.1,0,9801,122.0,969.5,12096,821,222,2109459,1081,High,No
2023-05-06,GrowOut-C,Farming,Pangasius,Spring,25.0,Partly Cloudy,0.0,7.3,0.15,9.2,0,9801,89.1,774.6,8861,716,215,1632249,-4705,Medium,No
2023-05-07,GrowOut-C,Farming,Pangasius,Spring,26.0,Sunny,0.0,7.4,0.15,9.5,2,9799,90.7,777.8,9679,871,215,1638992,-415,Medium,No
2023-05-08,GrowOut-C,Farming,Pangasius,Spring,27.2,Sunny,0.0,6.9,0.19,9.1,0,9799,123.1,1039.0,12506,580,216,2199131,-6817,High,No
2023-05-09,GrowOut-C,Farming,Pangasius,Spring,26.7,Partly Cloudy,0.0,7.4,0.16,8.8,2,9797,96.9,796.2,9559,653,213,1661818,-1378,Medium,No
2023-05-10,GrowOut-C,Farming,Pangasius,Spring,24.2,Sunny,0.0,7.3,0.15,8.8,0,9797,96.3,762.1,10288,689,206,1538057,-7301,Medium,No
2023-05-11,GrowOut-C,Farming,Pangasius,Spring,27.9,Partly Cloudy,0.0,7.0,0.17,9.2,0,9797,107.6,940.2,12222,523,216,1989606,-1403,Medium,No
2023-05-12,GrowOut-C,Farming,Pangasius,Spring,26.4,Cloudy,0.0,7.2,0.17,9.3,0,9797,114.8,969.8,12851,798,221,2099750,-10210,High,No
2023-05-13,GrowOut-C,Farming,Pangasius,Spring,27.6,Sunny,0.0,7.1,0.19,9.0,2,9795,113.3,898.9,12001,667,209,1840563,-2896,Medium,No
2023-05-14,GrowOut-C,Farming,Pangasius,Spring,27.4,Partly Cloudy,0.0,7.5,0.19,9.1,1,9794,96.6,860.1,9920,485,215,1811306,-7007,Medium,No
2023-05-15,GrowOut-C,Farming,Pangasius,Spring,26.3,Cloudy,0.0,7.7,0.16,8.6,1,9793,110.6,896.6,11394,660,217,1905542,-2940,Medium,No
2023-05-16,GrowOut-C,Farming,Pangasius,Spring,25.4,Partly Cloudy,0.0,7.5,0.17,9.2,1,9792,112.1,928.8,11377,643,215,1955584,-2183,Medium,No
2023-05-17,GrowOut-C,Farming,Pangasius,Spring,27.7,Cloudy,0.0,7.1,0.21,8.7,1,9791,137.6,1147.2,15504,694,214,2403944,-14926,High,No
2023-05-18,GrowOut-C,Farming,Pangasius,Spring,28.2,Cloudy,0.0,7.5,0.2,8.0,1,9790,152.8,1216.9,15131,812,218,2597398,1665,High,No
2023-05-19,GrowOut-C,Farming,Pangasius,Spring,28.6,Sunny,0.0,7.4,0.21,8.7,2,9788,134.0,1126.3,12954,630,217,2392746,-9741,High,No
2023-05-20,GrowOut-C,Farming,Pangasius,Spring,28.4,Partly Cloudy,0.0,7.0,0.24,8.8,2,9786,121.0,1030.5,12583,678,218,2198864,-7959,High,No
2023-05-21,GrowOut-C,Farming,Pangasius,Spring,27.6,Partly Cloudy,0.0,7.4,0.21,9.7,0,9786,131.6,1127.8,13551,598,213,2350807,-6875,High,No
2023-05-22,GrowOut-C,Farming,Pangasius,Spring,28.2,Partly Cloudy,0.0,7.4,0.22,8.7,2,9784,122.9,1029.9,12099,662,211,2126585,-11030,High,No
2023-05-23,GrowOut-C,Farming,Pangasius,Spring,26.9,Sunny,0.0,7.9,0.18,8.7,0,9784,112.8,994.4,11891,814,214,2082051,-3912,High,No
2023-05-24,GrowOut-C,Farming,Pangasius,Spring,28.0,Sunny,0.0,7.4,0.21,8.7,0,9784,129.1,1019.8,12449,622,222,2215055,-6276,High,No
2023-05-25,GrowOut-C,Farming,Pangasius,Spring,27.3,Sunny,0.0,7.4,0.17,9.3,0,9784,106.5,943.8,10762,481,215,1985340,-1800,Medium,No
2023-05-26,GrowOut-C,Farming,Pangasius,Spring,27.3,Partly Cloudy,0.0,7.1,0.45,5.6,28,9756,156.9,1248.0,15538,633,213,2600822,3854,High,No
2023-05-27,GrowOut-C,Farming,Pangasius,Spring,27.6,Sunny,0.0,7.2,0.2,8.6,1,9755,128.3,1115.3,13005,661,211,2295863,123,High,No
2023-05-28,GrowOut-C,Farming,Pangasius,Spring,30.4,Hot,0.0,7.6,0.17,8.3,2,9753,117.6,1002.3,11628,847,222,2170591,1496,High,No
2023-05-29,GrowOut-C,Farming,Pangasius,Spring,28.0,Partly Cloudy,0.0,6.9,0.21,8.7,1,9752,121.5,969.1,13105,477,218,2060456,-268,Medium,No
2023-05-30,GrowOut-C,Farming,Pangasius,Spring,29.9,Partly Cloudy,0.0,7.6,0.24,7.9,2,9750,145.2,1302.1,15931,551,216,2742785,353,High,No
2023-05-31,GrowOut-C,Farming,Pangasius,Spring,29.2,Partly Cloudy,0.2,7.7,0.24,8.1,1,9749,146.5,1283.6,15875,455,203,2540565,-7072,High,No
2023-06-01,GrowOut-C,Farming,Pangasius,Monsoon,30.3,Sunny,0.3,7.5,0.28,8.5,0,9749,156.6,1388.2,16395,830,213,2882649,2684,High,No
2023-06-02,GrowOut-C,Farming,Pangasius,Monsoon,27.6,Partly Cloudy,0.1,7.6,0.2,8.4,0,9749,122.2,972.1,14029,700,216,2047033,-9988,Medium,No
2023-06-03,GrowOut-C,Farming,Pangasius,Monsoon,28.0,Partly Cloudy,0.3,7.5,0.21,8.5,1,9748,142.1,1197.2,14349,861,219,2556059,-9667,High,No
2023-06-04,GrowOut-C,Farming,Pangasius,Monsoon,29.4,Partly Cloudy,1.7,7.5,0.23,7.7,0,9748,149.1,1332.2,17110,888,224,2908928,-3635,High,No
2023-06-05,GrowOut-C,Farming,Pangasius,Monsoon,27.7,Partly Cloudy,0.5,7.4,0.25,8.7,0,9748,138.6,1214.9,14755,755,210,2486997,-8269,High,No
2023-06-06,GrowOut-C,Farming,Pangasius,Monsoon,33.1,Sunny,1.3,7.6,0.19,7.5,0,9748,122.5,1129.2,11640,773,225,2476674,-5707,High,No
2023-06-07,GrowOut-C,Farming,Pangasius,Monsoon,29.5,Cloudy,1.9,7.6,0.29,8.6,0,9748,152.4,1405.5,16921,886,220,3014179,3874,High,No
2023-06-08,GrowOut-C,Farming,Pangasius,Monsoon,29.4,Cloudy,1.6,7.3,0.27,8.4,1,9747,161.1,1436.9,16982,725,216,3025491,-15401,High,No
2023-06-09,GrowOut-C,Farming,Pangasius,Monsoon,30.3,Sunny,0.8,7.4,0.26,8.3,1,9746,169.5,1446.5,16873,704,214,3017194,-1165,High,No
2023-06-10,GrowOut-C,Farming,Pangasius,Monsoon,30.5,Hot,2.2,7.4,0.24,7.9,2,9744,148.0,1184.3,15133,614,214,2470028,-12482,High,No
